visitorid,itemid
22665,128296
22666,54773
22735,380212
22764,60159
22771,440402
22777,415267
22778,153778
22778,153778
22778,153778
22944,328901
22970,76971
22990,203569
22990,287796
22990,322551
22990,32944
22990,425963
22990,455523
22990,455523
22990,58905
22990,58905
22990,58905
22990,58905
22990,76146
22990,76146
22990,81916
22998,219839
23005,222604
23005,230842
23005,312781
23005,353910
23076,140934
23076,149582
23076,301278
23076,434289
23206,138931
23401,33182
23460,93144
23497,55955
23541,192915
23569,444712
23645,250369
23668,374092
23730,113535
23747,295537
23757,240170
23765,166138
23765,166138
23765,166138
23765,166138
23775,343502
23777,438484
23777,438484
23823,147141
23823,196658
23823,315309
23837,211299
23840,279457
23843,141056
23843,141056
23843,141056
23843,141056
23852,66480
23861,356029
23876,275625
23887,112009
23887,449506
23964,32227
24067,455793
24102,354881
24129,15312
24129,49046
24142,150215
24166,175086
24373,464649
24409,380302
24409,461765
24446,436344
24446,48179
24446,48179
24504,292869
24583,346275
24611,260481
24644,23109
24644,38122
24662,195234
24688,216768
24708,400960
24722,172532
24722,411198
24722,65992
24757,145109
24757,332980
24757,408673
24787,445676
24838,452160
24840,14520
24840,14520
24840,152395
24840,152395
24840,322501
24840,371204
24840,409804
24840,409804
24840,46232
24907,111122
24943,303870
24967,104472
25008,140527
25040,254196
25070,46514
25081,74296
25094,345361
25139,464998
25156,414712
25156,415331
25156,446522
25294,98078
25367,390287
25481,299222
25634,224614
25728,43330
25784,280342
25809,222888
25809,222888
25890,249831
25890,249831
25896,105315
25896,395407
25922,358819
25922,407506
25922,424265
25985,379493
26007,164276
26032,19912
26067,179856
26077,322666
26189,429846
26191,271801
26196,304839
26196,320130
26222,350736
26276,392603
26296,177728
26296,194498
26296,212995
26296,243355
26296,265038
26296,286338
26296,294137
26296,312414
26296,337060
26296,375822
26296,386899
26296,420555
26296,454793
26315,157680
26315,157680
26377,210408
26429,306482
26429,306482
26493,46938
26502,318941
26524,257965
26524,422333
26533,148338
26533,193408
26533,60479
26543,215503
26608,80754
26626,359910
26626,459936
26626,5411
26628,145403
26759,104560
26761,83570
26809,1956
26820,12720
26825,190264
26867,322171
26872,357054
26906,217605
26912,51710
26912,92682
26923,26634
26954,202451
26954,98728
26998,335872
27057,238420
27111,21838
27111,413973
27143,464760
27197,209752
27288,239736
27288,239736
27288,239736
27288,239736
27326,178108
27360,445351
27418,445208
27458,192472
27458,192472
27466,400873
27490,304314
27527,51360
27566,92668
27569,106575
27695,369112
27695,369112
27695,456056
27704,266900
27744,281912
27747,218794
27747,32581
27747,461686
27835,160473
27835,160473
27851,23438
27851,293799
27851,366618
27851,63957
27889,279905
27910,284045
27941,436056
27945,276245
28012,457270
28024,403581
28035,111306
28035,264454
28035,429846
28035,459697
28035,461961
28035,66405
28085,201167
28113,407343
28113,407343
28155,365673
28158,71625
28161,166100
28238,198921
28294,183087
28308,434652
28359,222888
28359,222888
28387,372002
28436,346268
28448,216293
28467,106359
28480,182986
28524,460188
28669,262051
28742,158666
28742,226089
28769,263258
28791,92198
28797,133224
28850,97073
28896,414044
28925,171255
28925,171255
28925,321706
28925,321706
28925,348981
28995,188080
28995,291559
29110,161431
29136,387562
29149,343861
29149,355994
29162,45931
29162,45931
29206,200799
29309,69533
29314,432277
29314,432277
29317,392770
29346,390591
29383,402532
29392,250643
29474,462203
29482,373384
29482,373384
29482,373384
29483,286645
29522,436059
29529,136611
29531,92682
29570,198934
29570,198934
29640,218746
29653,103236
29697,152655
29730,41422
29737,424421
29737,424421
29744,170943
29744,264689
29744,264689
29744,79056
29744,79056
29757,152249
29757,243980
29757,243980
29757,268889
29757,432152
29758,103973
29758,103973
29758,103973
29758,383767
29758,41427
29766,234857
29766,396042
29802,203231
29802,390199
29802,393809
29835,38239
29921,335373
29966,281643
30034,124272
30040,236233
30087,379168
30087,448494
30168,461686
30173,385116
30323,325852
30323,325852
30323,325852
30323,325852
30325,295766
30344,291394
30374,107503
30391,72916
30421,316753
30438,260217
30473,260821
30537,337611
30571,441852
30620,274028
30625,298056
30628,238443
30628,308743
30628,439650
30633,138931
30649,174878
30649,175246
30649,429607
30708,366629
30786,298721
30786,345409
30863,131026
30863,169194
30863,293274
30863,80550
30863,85337
30873,235047
30903,131118
30903,136014
30903,172606
30903,182498
30903,239058
30903,377868
30903,72651
30908,243634
30959,108486
31029,258973
31093,143416
31149,198903
31174,146471
31174,150857
31174,182424
31174,306647
31174,340982
31174,415884
31217,453432
31217,81453
31225,127969
31236,366186
31299,285412
31311,241060
31314,29656
31352,117730
31352,280848
31359,14183
31397,359820
31397,377886
31409,65273
31421,320130
31423,28686
31518,227976
31519,270142
31533,340749
31544,242245
31557,72252
31613,262813
31645,113615
31645,164324
31645,179526
31645,239086
31645,257978
31645,270383
31645,32313
31645,436004
31645,445447
31645,85581
31677,248455
31684,83743
31741,10457
31741,50734
31761,257040
31762,423672
31798,25688
31798,99296
31843,187569
31869,265625
31876,227976
31929,162838
31929,227790
31933,73313
31936,166007
31953,159822
32037,255902
32108,35227
32119,154485
32160,119737
32160,80858
32241,36876
32358,252344
32358,252344
32358,546
32378,269611
32378,350397
32413,385261
32427,17655
32427,194940
32427,308866
32427,412656
32427,429607
32427,45089
32427,92600
32427,92670
32468,444741
32503,450796
32503,450796
32528,285384
32528,99909
32596,430113
32754,9387
32768,321089
32775,18573
32787,133472
32787,88325
32855,56782
32857,396853
32861,91888
32895,37554
32895,37554
32904,102434
32917,284620
32920,240262
32920,257551
32920,452
32920,98547
32920,98547
33006,7943
33018,409804
33047,186879
33078,302676
33084,183313
33196,245474
33196,30336
33196,31239
33308,27221
33350,154476
33353,168963
33405,260220
33482,58746
33483,396210
33541,107972
33541,288340
33541,32404
33571,58638
33581,131270
33581,382130
33604,272527
33604,272527
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33604,40870
33608,279436
33625,39677
33674,311133
33674,34861
33674,378754
33679,335938
33682,132347
33682,236512
33682,305188
33682,305188
33682,460570
33682,460570
33717,236158
33804,401071
33872,165337
33872,194169
33872,235971
33872,362202
33877,457970
33877,89901
33889,372941
33889,372941
33895,244534
33940,56302
33946,247785
33946,325772
34059,5379
34150,139296
34157,157375
34164,263767
34164,284973
34164,284973
34164,284973
34200,55955
34210,430050
34289,389370
34327,245822
34327,245822
34327,40140
34381,416017
34417,163090
34417,174140
34426,440677
34519,458803
34519,98178
34570,76941
34598,361106
34598,410001
34630,443161
34648,281211
34665,310944
34667,232916
34667,284455
34672,339703
34687,166327
34705,278586
34729,347132
34742,235771
34742,84310
34761,139034
34761,209992
34761,334296
34800,140934
34825,167986
34844,264604
34844,447661
34849,379593
34849,427749
34850,295184
34899,291564
34918,364789
34923,316753
34931,203915
34931,203915
34951,12217
34951,12217
34951,387373
34951,463280
34953,203002
34955,234299
34971,356316
34994,161553
35002,116205
35002,187910
35002,338621
35038,283916
35112,161354
35138,95808
35157,266322
35186,103127
35202,345935
35216,189155
35216,189155
35231,25284
35258,114977
35339,352061
35339,388558
35339,388558
35339,443407
35412,59635
35444,348056
35482,182665
35502,31625
35506,269452
35520,436412
35526,260282
35531,340010
35559,242521
35572,183081
35593,137513
35593,160832
35593,223616
35593,257245
35593,345287
35623,135864
35623,175142
35623,196484
35623,288525
35667,152741
35667,247326
35667,296287
35713,226089
35725,276035
35759,304445
35766,272259
35958,127289
35958,277119
35958,415884
35958,88446
36007,191690
36041,461081
36076,138276
36076,303281
36076,303281
36076,48237
36078,223366
36250,133247
36281,446454
36310,181527
36410,95042
36450,50411
36502,1423
36502,176605
36502,220836
36560,35837
36640,150215
36659,211606
36659,211606
36659,309863
36659,358295
36668,332629
36668,332629
36668,332629
36668,332629
36682,36620
36694,118208
36694,199417
36707,243600
36707,32267
36707,88921
36737,139638
36831,133001
36836,375332
36840,270913
36854,162139
36866,122435
36866,226092
36989,21832
37022,289863
37022,289863
37032,6174
37058,462188
37059,158666
37059,382437
37059,442423
37059,444365
37093,312728
37093,312728
37093,393732
37096,230828
37183,191733
37191,450760
37258,261162
37258,306016
37279,105864
37288,119586
37318,157460
37346,152428
37380,75138
37382,255708
37458,5411
37464,58276
37549,447877
37574,201882
37600,384605
37686,279457
37839,159380
37845,463663
37868,29757
37875,360487
37904,398907
37943,75994
37958,166591
37972,373842
37972,373842
37975,106575
38010,103634
38010,351963
38015,137645
38015,21163
38015,257200
38015,323084
38015,33913
38015,392583
38015,427641
38084,362499
38084,398991
38084,44584
38100,45089
38102,161663
38102,161663
38103,140532
38103,140532
38103,164748
38103,200176
38103,26508
38103,301602
38103,330035
38103,86391
38128,380511
38129,337543
38141,26137
38147,433625
38195,134741
38229,45054
38264,123175
38286,215613
38365,392713
38397,371479
38483,91264
38521,72422
38560,123569
38578,161135
38589,204366
38711,176162
38711,235344
38711,360875
38727,250015
38745,159624
38748,257200
38773,287647
38861,382538
38861,382538
38861,382538
38878,312613
38924,7943
38940,154171
38941,329595
38967,321741
39027,271101
39124,80034
39134,405657
39164,287526
39164,393134
39203,390093
39257,179526
39272,48030
39300,449688
39336,131794
39386,432748
39448,277762
39450,37254
39467,135282
39480,145721
39480,150547
39480,151385
39480,288887
39516,432011
39516,63682
39526,398277
39642,178163
39660,233439
39706,250745
39772,116380
39772,425758
39802,174489
39823,158541
39823,441907
39874,251489
39928,187132
39985,173653
39985,173653
40024,117075
40024,117075
40050,301634
40057,244302
40057,53460
40107,177634
40107,177634
40110,169811
40175,97750
40201,36810
40226,317199
40226,444991
40230,214461
40251,79524
40268,237817
40353,268883
40386,230605
40490,109778
40490,214571
40514,211132
40514,71637
40514,75482
40567,441852
40570,162399
40570,162399
40627,216271
40651,40702
40651,40702
40651,40702
40651,40702
40651,40702
40651,40702
40688,168962
40725,116481
40802,312728
40802,322620
40879,133052
40904,262950
40904,263769
40904,365536
40904,39373
40904,399674
40904,463654
40950,328236
40994,432930
41028,92976
41089,40808
41089,40808
41098,84321
41116,130221
41155,126623
41155,126623
41155,126623
41155,126623
41163,275625
41168,326609
41203,93104
41278,154448
41283,112200
41298,213453
41300,258457
41310,79844
41351,323328
41353,189159
41378,20407
41378,20407
41378,398579
41378,446978
41378,446978
41386,340921
41407,209048
41407,370651
41407,75035
41430,129356
41430,129356
41430,129356
41483,277276
41529,27127
41529,27127
41532,11279
41532,289103
41575,395522
41604,213834
41604,320130
41623,197968
41623,216556
41623,251362
41664,255344
41702,187490
41702,390588
41702,42
41702,43481
41702,67115
41702,67115
41708,150918
41751,320130
41777,30139
41808,57577
41837,24832
41889,32765
41889,387341
41903,303776
41957,346782
42005,153401
42011,55430
42040,334477
42059,388085
42168,170498
42169,329522
42192,231942
42261,162745
42298,446849
42326,69174
42355,20917
42393,117438
42393,117438
42393,1879
42430,232172
42431,31058
42435,234958
42435,315852
42493,359368
42538,181493
42539,391289
42552,124006
42552,150426
42552,176424
42552,185616
42552,234207
42552,236862
42552,289061
42552,295266
42552,2958
42552,302569
42552,349273
42552,401076
42552,410460
42552,412137
42552,416615
42552,49673
42586,139243
42586,282985
42818,211776
42848,368403
42858,351464
42924,18032
42924,299677
42942,62043
42986,121295
42986,69073
42986,69073
43000,427229
43000,46839
43000,92548
43070,461686
43097,318333
43117,38630
43117,56349
43156,226114
43159,335227
43175,1861
43175,35619
43176,369053
43176,449966
43178,428072
43190,11870
43258,274446
43354,134118
43390,330035
43393,168224
43393,213834
43412,284463
43431,100108
43443,461538
43547,267347
43547,267347
43547,267347
43547,267347
43605,17724
43617,457231
43643,21674
43687,159380
43770,127415
43775,226378
43775,226378
43775,429721
43804,200793
43853,215051
43853,215051
43853,325310
43853,325310
43853,444948
43986,187132
43988,178484
43988,464392
44114,409253
44127,48030
44168,449776
44219,128745
44271,413896
44271,413896
44315,455570
44326,99647
44464,457902
44488,325759
44507,373893
44586,305588
44595,243910
44618,109583
44618,170390
44638,337698
44709,444968
44730,369926
44769,465522
44880,123175
44880,123175
44885,178250
44917,36054
44964,320569
44968,170811
45018,216266
45018,444593
45018,444593
45068,158666
45109,152644
45109,320130
45113,397800
45183,43447
45226,449497
45270,416855
45454,75555
45459,273358
45488,40870
45493,385638
45493,385638
45512,305250
45530,219512
45734,241612
45816,201620
45825,399503
45825,90910
45870,357054
45870,407058
45883,237030
45896,136343
45899,293279
45938,335630
45969,200802
46024,258058
46134,200435
46151,14427
46151,312929
46151,342607
46167,311170
46182,328467
46182,437026
46190,309821
46216,424506
46274,313611
46288,153280
46319,356384
46420,2657
46442,53113
46457,132445
46457,61287
46457,82454
46482,309778
46512,179601
46535,119639
46535,201701
46535,201701
46535,286731
46535,303229
46535,303229
46535,303790
46535,359834
46535,359834
46535,380440
46535,60403
46540,199417
46568,202512
46626,268682
46626,305255
46626,376358
46626,53316
46635,170262
46635,170262
46642,111530
46685,336149
46696,76060
46782,459631
46805,22436
46805,22436
46805,245510
46841,167769
46933,314928
47004,260719
47010,399031
47029,415660
47161,388308
47197,99675
47200,437342
47200,465428
47275,344613
47275,361225
47275,443344
47284,136329
47285,298801
47285,7943
47303,202952
47316,361656
47316,450641
47350,136565
47361,22832
47433,334520
47433,456748
47467,299222
47511,301039
47516,454946
47527,9199
47530,265419
47539,236997
47539,314579
47559,156897
47559,156897
47559,95598
47559,98665
47563,340825
47582,89871
47803,11296
47803,215765
47803,315543
47803,346323
47803,369158
47803,425779
47803,440212
47803,48390
47841,66737
47897,160039
47907,234198
47937,130221
47937,175885
47937,175885
47937,175885
47937,175885
47937,208939
47937,266553
47937,398762
47937,444190
47978,159542
47980,293737
47985,436851
48003,298056
48047,347576
48089,49134
48245,374092
48312,419450
48312,419450
48464,124583
48527,59828
48548,281270
48631,219181
